INSTANCE_ID, SAT09referencesolver:SATzilla2009_C_2009-03-22_Time, SAT09referencesolver:SATzilla2009_C_2009-03-22_opt, SAT09referencesolver:SATzilla2009_C_2009-03-22_solved, SAT09referencesolver:SATzilla2009_C_2009-03-22_PAR, INSTANCE_ID, MPhaseSAT_2011-02-15_Time, MPhaseSAT_2011-02-15_opt, MPhaseSAT_2011-02-15_solved, MPhaseSAT_2011-02-15_PAR, INSTANCE_ID, ppfolio_par_Time, ppfolio_par_opt, ppfolio_par_solved, ppfolio_par_PAR, INSTANCE_ID, Sol_2011-04-04_Time, Sol_2011-04-04_opt, Sol_2011-04-04_solved, Sol_2011-04-04_PAR, INSTANCE_ID, ppfolio_seq_Time, ppfolio_seq_opt, ppfolio_seq_solved, ppfolio_seq_PAR, INSTANCE_ID, QuteRSat_2011-05-12\(fixed\)_Time, QuteRSat_2011-05-12\(fixed\)_opt, QuteRSat_2011-05-12\(fixed\)_solved, QuteRSat_2011-05-12\(fixed\)_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night2-st\(fixed\)_Time, CryptoMiniSat_Strange-Night2-st\(fixed\)_opt, CryptoMiniSat_Strange-Night2-st\(fixed\)_solved, CryptoMiniSat_Strange-Night2-st\(fixed\)_PAR, INSTANCE_ID, Coach-SAT-Portfolio_2011-03-18_Time, Coach-SAT-Portfolio_2011-03-18_opt, Coach-SAT-Portfolio_2011-03-18_solved, Coach-SAT-Portfolio_2011-03-18_PAR, INSTANCE_ID, PicoSAT_941_Time, PicoSAT_941_opt, PicoSAT_941_solved, PicoSAT_941_PAR, INSTANCE_ID, glucose_2_Time, glucose_2_opt, glucose_2_solved, glucose_2_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_Time, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_opt, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_solved, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_PAR, INSTANCE_ID, clasp_2.0-R4092-crafted_Time, clasp_2.0-R4092-crafted_opt, clasp_2.0-R4092-crafted_solved, clasp_2.0-R4092-crafted_PAR, INSTANCE_ID, SAT07referencesolver:minisat_SAT2007_Time, SAT07referencesolver:minisat_SAT2007_opt, SAT07referencesolver:minisat_SAT2007_solved, SAT07referencesolver:minisat_SAT2007_PAR, INSTANCE_ID, Plingeling_587f\(fixed\)_Time, Plingeling_587f\(fixed\)_opt, Plingeling_587f\(fixed\)_solved, Plingeling_587f\(fixed\)_PAR, INSTANCE_ID, jMiniSat_2011_Time, jMiniSat_2011_opt, jMiniSat_2011_solved, jMiniSat_2011_PAR, INSTANCE_ID, claspmt_2.0-R4095-patched\(fixed\)_Time, claspmt_2.0-R4095-patched\(fixed\)_opt, claspmt_2.0-R4095-patched\(fixed\)_solved, claspmt_2.0-R4095-patched\(fixed\)_PAR, INSTANCE_ID, claspmt_2.0-R4095_Time, claspmt_2.0-R4095_opt, claspmt_2.0-R4095_solved, claspmt_2.0-R4095_PAR, INSTANCE_ID, RestartSAT_B95_Time, RestartSAT_B95_opt, RestartSAT_B95_solved, RestartSAT_B95_PAR, INSTANCE_ID, SAT09referencesolver:clasp_1.2.0-SAT09-32_Time, SAT09referencesolver:clasp_1.2.0-SAT09-32_opt, SAT09referencesolver:clasp_1.2.0-SAT09-32_solved, SAT09referencesolver:clasp_1.2.0-SAT09-32_PAR, INSTANCE_ID, SArTagnan_2011-05-15\(fixed\)_Time, SArTagnan_2011-05-15\(fixed\)_opt, SArTagnan_2011-05-15\(fixed\)_solved, SArTagnan_2011-05-15\(fixed\)_PAR, INSTANCE_ID, priss_1.0_Time, priss_1.0_opt, priss_1.0_solved, priss_1.0_PAR, INSTANCE_ID, sathys_2011-04-01_Time, sathys_2011-04-01_opt, sathys_2011-04-01_solved, sathys_2011-04-01_PAR, INSTANCE_ID, SApperloT2010_2011-05-15\(fixed\)_Time, SApperloT2010_2011-05-15\(fixed\)_opt, SApperloT2010_2011-05-15\(fixed\)_solved, SApperloT2010_2011-05-15\(fixed\)_PAR, INSTANCE_ID, sattime+_2011-03-02_Time, sattime+_2011-03-02_opt, sattime+_2011-03-02_solved, sattime+_2011-03-02_PAR, INSTANCE_ID, sattime_2011-03-02_Time, sattime_2011-03-02_opt, sattime_2011-03-02_solved, sattime_2011-03-02_PAR
11, 644.457, 2, 644.438, 999, 11, 5000.04, 0, 4999.92, 999, 11, 3085.89, 2, 386.297, 999, 11, 1703.13, 2, 1686.88, 999, 11, 1127.06, 2, 1127.03, 999, 11, 2010.21, 2, 2010.16, 999, 11, 2090.66, 2, 2090.73, 999, 11, 867.54, 2, 867.663, 999, 11, 4777.94, 2, 4777.73, 999, 11, 826.639, 2, 826.617, 999, 11, 12539.2, 2, 1570.67, 999, 11, 219.938, 2, 219.94, 999, 11, 586.623, 2, 586.612, 999, 11, 40000.4, 0, 5009.68, 999, 11, 5000.07, 0, 4998.03, 999, 11, 983.989, 2, 123.417, 999, 11, 904.984, 2, 129.561, 999, 11, 3279.2, 2, 3279.13, 999, 11, 328.756, 2, 328.748, 999, 11, 8219.56, 2, 1028.71, 999, 11, 20400.1, 0, 5100.02, 999, 11, 5000.05, 0, 4999.92, 999, 11, 2920.26, 2, 2920.21, 999, 11, 5000.03, 0, 4999.91, 999, 11, 5000.08, 0, 4999.92, 999
12, 0.181971, 1, 0.181992, 999, 12, 0.067989, 1, 0.100317, 999, 12, 0.137978, 1, 0.0303599, 999, 12, 0.197968, 1, 0.193138, 999, 12, 0.06199, 1, 0.0633929, 999, 12, 0.12998, 1, 0.132255, 999, 12, 0.039993, 1, 0.041722, 999, 12, 5.56615, 1, 5.63609, 999, 12, 0.028995, 1, 0.030867, 999, 12, 0.038993, 1, 0.04436, 999, 12, 0.543917, 1, 0.088645, 999, 12, 0.021995, 1, 0.0237629, 999, 12, 0.035994, 1, 0.036555, 999, 12, 0.130979, 1, 0.054704, 999, 12, 0.687894, 1, 0.411573, 999, 12, 0.044992, 0, 0.0308189, 999, 12, 0.040993, 1, 0.0295851, 999, 12, 0.026995, 1, 0.028615, 999, 12, 0.027995, 1, 0.028794, 999, 12, 0.107983, 1, 0.0322589, 999, 12, 1.3048, 1, 0.353202, 999, 12, 0.052991, 1, 0.0719221, 999, 12, 0.051991, 1, 0.0530279, 999, 12, 1.89771, 1, 1.89786, 999, 12, 2.28365, 1, 2.28786, 999
13, 0.301953, 1, 0.302729, 999, 13, 0.05599, 1, 0.089856, 999, 13, 0.114981, 1, 0.026357, 999, 13, 0.229964, 1, 0.218886, 999, 13, 0.154975, 1, 0.156263, 999, 13, 0.153975, 1, 0.155328, 999, 13, 0.038993, 1, 0.0389711, 999, 13, 13.5829, 1, 13.6397, 999, 13, 0.021996, 1, 0.0238049, 999, 13, 0.05899, 1, 0.0609031, 999, 13, 0.657899, 1, 0.0986459, 999, 13, 0.020995, 1, 0.021572, 999, 13, 0.036993, 1, 0.037282, 999, 13, 0.147976, 1, 0.0801389, 999, 13, 0.642902, 1, 0.332759, 999, 13, 0.030995, 1, 0.0282461, 999, 13, 0.025995, 1, 0.027614, 999, 13, 0.032994, 1, 0.0331599, 999, 13, 0.021996, 1, 0.0232099, 999, 13, 0.340947, 1, 0.0672831, 999, 13, 1.24281, 1, 0.393019, 999, 13, 0.062989, 1, 0.065178, 999, 13, 0.047991, 1, 0.0497831, 999, 13, 0.501922, 1, 0.503148, 999, 13, 0.413936, 1, 0.414535, 999
14, 0.873866, 2, 0.873656, 999, 14, 0.229964, 2, 0.231123, 999, 14, 3.2545, 2, 0.451826, 999, 14, 0.58491, 2, 0.537355, 999, 14, 1.60276, 2, 1.60359, 999, 14, 3.41848, 2, 3.41902, 999, 14, 0.830873, 2, 0.831931, 999, 14, 14.85, 2, 14.9977, 999, 14, 0.076987, 2, 0.0765941, 999, 14, 0.174973, 2, 0.175474, 999, 14, 7.79381, 2, 1.01206, 999, 14, 0.421935, 2, 0.421887, 999, 14, 0.623904, 2, 0.624612, 999, 14, 0.372942, 2, 0.180387, 999, 14, 0.587909, 2, 0.462072, 999, 14, 0.593909, 2, 0.451308, 999, 14, 0.580911, 2, 0.452998, 999, 14, 0.296954, 2, 0.29855, 999, 14, 0.564913, 2, 0.565297, 999, 14, 0.653899, 2, 0.145742, 999, 14, 6.76997, 2, 1.74309, 999, 14, 0.230964, 2, 0.24052, 999, 14, 0.331949, 2, 0.333845, 999, 14, 5000.05, 0, 4999.91, 999, 14, 5000.1, 0, 4999.92, 999
15, 3817.16, 2, 3817.03, 999, 15, 2562.08, 2, 2562.02, 999, 15, 14948.3, 2, 1869.93, 999, 15, 5000.13, 0, 4955.94, 999, 15, 4933.02, 2, 4932.91, 999, 15, 1397.55, 2, 1397.52, 999, 15, 1429.76, 2, 1429.72, 999, 15, 2153.97, 2, 2154.05, 999, 15, 5000.1, 0, 4999.92, 999, 15, 5000.03, 0, 4999.92, 999, 15, 4152.01, 2, 520.012, 999, 15, 1118.21, 2, 1118.19, 999, 15, 3566.48, 2, 3566.37, 999, 15, 40000.3, 0, 5009.44, 999, 15, 5000.04, 0, 4997.03, 999, 15, 2819.83, 2, 353.358, 999, 15, 3203.72, 2, 401.229, 999, 15, 5000.03, 0, 5000.02, 999, 15, 1240.12, 2, 1240.09, 999, 15, 12153.3, 2, 1522.82, 999, 15, 20400.6, 0, 5100.02, 999, 15, 5000.1, 0, 5000.02, 999, 15, 5000.1, 0, 5000.02, 999, 15, 5000.03, 0, 4999.91, 999, 15, 5000.04, 0, 4999.91, 999
16, 3674.43, 2, 3674.34, 999, 16, 5000.12, 0, 4999.92, 999, 16, 14861.0, 2, 1859.01, 999, 16, 5000.12, 0, 4927.54, 999, 16, 1084.52, 0, 1084.52, 999, 16, 862.725, 2, 862.7, 999, 16, 1163.68, 2, 1163.65, 999, 16, 1517.55, 2, 1517.7, 999, 16, 5000.09, 0, 5000.02, 999, 16, 5000.08, 0, 5000.03, 999, 16, 5792.97, 2, 725.78, 999, 16, 1190.36, 2, 1190.36, 999, 16, 3446.56, 2, 3446.46, 999, 16, 40000.6, 0, 5012.13, 999, 16, 5000.02, 0, 4997.12, 999, 16, 3193.35, 2, 400.0, 999, 16, 2791.42, 2, 349.462, 999, 16, 5000.05, 0, 4999.93, 999, 16, 1341.56, 2, 1341.53, 999, 16, 13582.8, 2, 1701.64, 999, 16, 20400.2, 0, 5100.02, 999, 16, 5000.1, 0, 5000.03, 999, 16, 5000.11, 0, 5000.02, 999, 16, 5000.02, 0, 4999.91, 999, 16, 5000.09, 0, 4999.92, 999
17, 5.78012, 1, 5.78207, 999, 17, 10.0265, 1, 10.0306, 999, 17, 13.39, 1, 1.74524, 999, 17, 8.11577, 1, 7.98466, 999, 17, 3.50347, 1, 3.50287, 999, 17, 4.21236, 1, 4.21307, 999, 17, 1.56076, 1, 1.56097, 999, 17, 15.34, 1, 15.4887, 999, 17, 6.80896, 1, 6.81623, 999, 17, 0.795878, 1, 0.798395, 999, 17, 4.95325, 1, 0.770675, 999, 17, 0.552915, 1, 0.554451, 999, 17, 0.337948, 1, 0.338989, 999, 17, 9.16561, 1, 1.28844, 999, 17, 14.2998, 1, 13.7533, 999, 17, 1.23381, 1, 0.226832, 999, 17, 1.09283, 1, 0.231901, 999, 17, 0.439932, 1, 0.440068, 999, 17, 0.427934, 1, 0.428409, 999, 17, 4.21736, 1, 0.55916, 999, 17, 6.20206, 1, 1.75781, 999, 17, 1.01984, 1, 1.02107, 999, 17, 0.661898, 1, 0.662904, 999, 17, 2.24366, 1, 2.24453, 999, 17, 1.84972, 1, 1.85097, 999
18, 4998.47, 0, 4998.24, 999, 18, 3741.08, 2, 3741.08, 999, 18, 23041.6, 2, 2882.26, 999, 18, 5000.07, 0, 4949.35, 999, 18, 5000.03, 0, 5000.11, 999, 18, 1407.09, 2, 1407.08, 999, 18, 2283.58, 2, 2283.55, 999, 18, 2357.68, 2, 2357.71, 999, 18, 5000.07, 0, 5000.02, 999, 18, 5000.1, 0, 5000.03, 999, 18, 7400.83, 2, 926.107, 999, 18, 1648.88, 2, 1648.83, 999, 18, 5000.07, 0, 4999.91, 999, 18, 40001.0, 0, 5010.85, 999, 18, 5000.08, 0, 4997.02, 999, 18, 3768.25, 2, 472.229, 999, 18, 3405.34, 2, 487.019, 999, 18, 5000.13, 0, 5000.23, 999, 18, 2016.97, 2, 2016.91, 999, 18, 14476.3, 2, 1813.11, 999, 18, 20400.3, 0, 5100.02, 999, 18, 5000.09, 0, 5000.03, 999, 18, 5000.07, 0, 5000.02, 999, 18, 5000.02, 0, 4999.91, 999, 18, 5000.09, 0, 4999.91, 999
19, 4213.87, 2, 4213.77, 999, 19, 3339.39, 2, 3339.32, 999, 19, 13316.2, 2, 1665.66, 999, 19, 5000.12, 0, 4946.14, 999, 19, 4691.99, 2, 4691.84, 999, 19, 1752.41, 2, 1752.38, 999, 19, 1345.32, 2, 1345.31, 999, 19, 1687.76, 2, 1687.85, 999, 19, 5000.08, 0, 5000.02, 999, 19, 5000.02, 0, 4999.92, 999, 19, 4199.68, 2, 526.088, 999, 19, 1240.53, 2, 1240.51, 999, 19, 3956.8, 2, 3956.7, 999, 19, 40000.8, 0, 5009.44, 999, 19, 5000.06, 0, 4997.44, 999, 19, 2184.14, 2, 273.866, 999, 19, 1888.71, 2, 270.369, 999, 19, 5000.05, 0, 4999.92, 999, 19, 1222.87, 2, 1222.83, 999, 19, 14974.5, 2, 1876.16, 999, 19, 20400.1, 0, 5100.02, 999, 19, 5000.0, 0, 4999.93, 999, 19, 5000.05, 0, 4999.92, 999, 19, 5000.05, 0, 4999.91, 999, 19, 5000.04, 0, 4999.92, 999
20, 1304.78, 2, 1304.75, 999, 20, 1688.28, 2, 1688.21, 999, 20, 6673.46, 2, 835.12, 999, 20, 5000.06, 0, 4955.85, 999, 20, 2300.65, 2, 2300.62, 999, 20, 527.13, 2, 527.114, 999, 20, 767.362, 2, 767.357, 999, 20, 1090.66, 2, 1090.77, 999, 20, 5000.04, 0, 4999.92, 999, 20, 2057.36, 2, 2057.34, 999, 20, 2110.78, 2, 264.493, 999, 20, 452.04, 2, 452.027, 999, 20, 1205.46, 2, 1205.43, 999, 20, 40000.4, 0, 5008.43, 999, 20, 5000.11, 0, 4997.13, 999, 20, 1169.02, 2, 146.637, 999, 20, 1535.11, 2, 192.358, 999, 20, 5000.04, 0, 4999.93, 999, 20, 524.777, 2, 524.769, 999, 20, 4444.07, 2, 556.988, 999, 20, 20400.2, 0, 5100.02, 999, 20, 5000.1, 0, 5000.03, 999, 20, 5000.05, 0, 4999.92, 999, 20, 5000.02, 0, 4999.91, 999, 20, 5000.04, 0, 4999.92, 999
21, 4998.3, 0, 4998.19, 999, 21, 5000.04, 0, 5000.03, 999, 21, 40000.8, 0, 5005.42, 999, 21, 5000.11, 0, 4951.21, 999, 21, 5000.09, 0, 5000.01, 999, 21, 3392.63, 1, 3392.72, 999, 21, 5000.12, 0, 4999.95, 999, 21, 3555.14, 1, 3555.13, 999, 21, 5000.08, 0, 4999.97, 999, 21, 5000.08, 0, 5000.33, 999, 21, 40000.9, 0, 5011.56, 999, 21, 5000.07, 0, 5000.03, 999, 21, 3687.92, 1, 3687.78, 999, 21, 40001.0, 0, 5007.41, 999, 21, 5000.05, 0, 4974.03, 999, 21, 3276.36, 1, 414.153, 999, 21, 34059.6, 1, 4269.84, 999, 21, 5000.08, 0, 4999.95, 999, 21, 5000.15, 0, 4999.97, 999, 21, 40000.9, 0, 5013.66, 999, 21, 20397.7, 0, 5100.02, 999, 21, 5000.05, 0, 4999.93, 999, 21, 5000.15, 0, 5000.07, 999, 21, 5000.09, 0, 5000.01, 999, 21, 5000.09, 0, 5000.02, 999
22, 5.40418, 2, 5.40611, 999, 22, 0.769882, 2, 0.769498, 999, 22, 2.39264, 2, 0.46052, 999, 22, 5000.06, 0, 4999.23, 999, 22, 1.3188, 2, 1.37935, 999, 22, 30.2684, 2, 30.2686, 999, 22, 9.07862, 2, 9.0795, 999, 22, 29.05, 2, 29.1627, 999, 22, 396.935, 2, 396.953, 999, 22, 1.17382, 2, 1.17373, 999, 22, 127.373, 2, 16.6254, 999, 22, 0.372942, 2, 0.373642, 999, 22, 0.432933, 2, 0.433741, 999, 22, 26.294, 2, 4.27501, 999, 22, 312.498, 2, 308.499, 999, 22, 0.375942, 2, 0.376808, 999, 22, 0.392939, 2, 0.394511, 999, 22, 0.432933, 2, 0.433396, 999, 22, 0.400938, 2, 0.40192, 999, 22, 93.5538, 2, 11.9001, 999, 22, 3.00954, 2, 0.886942, 999, 22, 1.20182, 2, 1.20582, 999, 22, 28.6386, 2, 28.6398, 999, 22, 5000.04, 0, 4999.91, 999, 22, 5000.08, 0, 4999.92, 999
23, 18.6152, 2, 18.6168, 999, 23, 5000.04, 0, 4999.92, 999, 23, 9.8725, 2, 1.28309, 999, 23, 5000.16, 0, 4966.26, 999, 23, 885.49, 2, 885.481, 999, 23, 106.546, 2, 106.546, 999, 23, 16.8434, 2, 16.8453, 999, 23, 32.24, 2, 32.328, 999, 23, 5000.04, 0, 4999.92, 999, 23, 2096.99, 2, 2096.95, 999, 23, 39.389, 2, 4.99627, 999, 23, 5000.05, 0, 4999.93, 999, 23, 5000.03, 0, 4999.91, 999, 23, 1.59876, 2, 0.378541, 999, 23, 5000.06, 0, 4978.73, 999, 23, 386.983, 2, 48.6474, 999, 23, 503.656, 2, 83.6565, 999, 23, 521.945, 2, 521.932, 999, 23, 5000.04, 0, 5000.02, 999, 23, 7.66683, 2, 0.999605, 999, 23, 9.8675, 2, 2.55215, 999, 23, 0.180971, 2, 0.183007, 999, 23, 1.66575, 2, 1.66677, 999, 23, 5000.03, 0, 4999.91, 999, 23, 5000.08, 0, 4999.92, 999
24, 4998.5, 0, 4998.37, 999, 24, 5000.11, 0, 5000.12, 999, 24, 40000.1, 0, 5003.52, 999, 24, 45.1361, 2, 44.9735, 999, 24, 5000.09, 0, 4999.91, 999, 24, 5000.16, 0, 5000.19, 999, 24, 5000.1, 0, 4999.98, 999, 24, 5000.0, 0, 5000.02, 999, 24, 5000.1, 0, 4999.92, 999, 24, 5000.08, 0, 4999.92, 999, 24, 40001.1, 0, 5013.3, 999, 24, 5000.06, 0, 4999.83, 999, 24, 5000.06, 0, 4999.92, 999, 24, 40001.1, 0, 5016.24, 999, 24, 5000.04, 0, 4978.43, 999, 24, 40000.9, 0, 5009.28, 999, 24, 40000.6, 0, 5008.26, 999, 24, 5000.1, 0, 4999.94, 999, 24, 5000.05, 0, 4999.92, 999, 24, 40001.2, 0, 5012.16, 999, 24, 20397.4, 0, 5100.02, 999, 24, 5000.08, 0, 5000.13, 999, 24, 5000.15, 0, 5000.04, 999, 24, 5000.05, 0, 4999.91, 999, 24, 5000.04, 0, 4999.92, 999
25, 1476.57, 2, 1476.54, 999, 25, 5000.07, 0, 4999.92, 999, 25, 40000.7, 0, 5003.62, 999, 25, 1.58376, 2, 1.57962, 999, 25, 5000.05, 0, 4999.93, 999, 25, 5000.11, 0, 5000.15, 999, 25, 5000.07, 0, 4999.95, 999, 25, 5000.0, 0, 5000.02, 999, 25, 5000.04, 0, 4999.92, 999, 25, 5000.09, 0, 4999.93, 999, 25, 40000.4, 0, 5007.32, 999, 25, 5000.04, 0, 4999.92, 999, 25, 5000.04, 0, 4999.91, 999, 25, 40000.9, 0, 5011.34, 999, 25, 5000.04, 0, 4993.83, 999, 25, 40000.3, 0, 5010.65, 999, 25, 35631.0, 0, 5100.05, 999, 25, 5000.08, 0, 5000.02, 999, 25, 5000.03, 0, 4999.91, 999, 25, 40000.8, 0, 5011.56, 999, 25, 20400.0, 0, 5100.02, 999, 25, 5000.07, 0, 5000.03, 999, 25, 5000.04, 0, 4999.91, 999, 25, 5000.05, 0, 4999.91, 999, 25, 5000.04, 0, 4999.92, 999
26, 4998.72, 0, 4998.56, 999, 26, 5000.11, 0, 4999.93, 999, 26, 40000.2, 0, 5004.02, 999, 26, 44.4792, 2, 44.317, 999, 26, 5000.09, 0, 4999.91, 999, 26, 5000.16, 0, 5000.08, 999, 26, 5000.17, 0, 5000.08, 999, 26, 5000.1, 0, 5000.02, 999, 26, 5000.06, 0, 4999.91, 999, 26, 5000.08, 0, 4999.93, 999, 26, 40000.7, 0, 5011.41, 999, 26, 5000.1, 0, 4999.93, 999, 26, 5000.09, 0, 4999.93, 999, 26, 40001.4, 0, 5020.71, 999, 26, 5000.07, 0, 4979.43, 999, 26, 40000.9, 0, 5008.84, 999, 26, 30716.1, 0, 5100.24, 999, 26, 5000.09, 0, 5000.04, 999, 26, 5000.04, 0, 4999.92, 999, 26, 40000.8, 0, 5011.24, 999, 26, 20397.5, 0, 5100.02, 999, 26, 5000.05, 0, 4999.93, 999, 26, 5000.09, 0, 4999.95, 999, 26, 5000.04, 0, 4999.91, 999, 26, 5000.06, 0, 4999.92, 999
27, 0.446932, 2, 0.447747, 999, 27, 3.24351, 2, 3.2434, 999, 27, 0.876866, 2, 0.298488, 999, 27, 0.096984, 2, 0.0977779, 999, 27, 1.88471, 2, 1.88532, 999, 27, 0.891863, 2, 0.892886, 999, 27, 1.3138, 2, 1.31596, 999, 27, 4.03, 2, 4.14894, 999, 27, 0.544916, 2, 0.54524, 999, 27, 0.862868, 2, 0.862592, 999, 27, 5.9461, 2, 0.811652, 999, 27, 0.484925, 2, 0.486632, 999, 27, 0.485926, 2, 0.488752, 999, 27, 5.8881, 2, 0.940084, 999, 27, 1.27181, 2, 0.801218, 999, 27, 1.18882, 2, 0.170823, 999, 27, 1.18682, 2, 0.159841, 999, 27, 0.896862, 2, 0.898556, 999, 27, 0.395939, 2, 0.396771, 999, 27, 4.62829, 2, 0.59176, 999, 27, 9.02663, 2, 2.26813, 999, 27, 7.72083, 2, 7.72115, 999, 27, 1.89371, 2, 1.89495, 999, 27, 5000.05, 0, 4999.91, 999, 27, 5000.03, 0, 4999.92, 999
28, 4998.66, 0, 4998.47, 999, 28, 5000.1, 0, 5000.02, 999, 28, 40000.5, 0, 5003.92, 999, 28, 17.0914, 2, 16.999, 999, 28, 5000.06, 0, 4999.91, 999, 28, 5000.16, 0, 4999.98, 999, 28, 5000.08, 0, 5000.07, 999, 28, 2840.62, 0, 5100.02, 999, 28, 5000.03, 0, 4999.92, 999, 28, 5000.03, 0, 4999.93, 999, 28, 40000.8, 0, 5012.07, 999, 28, 5000.04, 0, 4999.93, 999, 28, 5000.03, 0, 4999.91, 999, 28, 40000.8, 0, 5010.39, 999, 28, 5000.03, 0, 4991.23, 999, 28, 40001.1, 0, 5009.2, 999, 28, 35669.0, 0, 5100.15, 999, 28, 5000.05, 0, 4999.93, 999, 28, 5000.07, 0, 4999.91, 999, 28, 40000.5, 0, 5011.9, 999, 28, 20396.6, 0, 5100.02, 999, 28, 5000.1, 0, 5000.02, 999, 28, 5000.06, 0, 4999.92, 999, 28, 5000.04, 0, 4999.81, 999, 28, 5000.12, 0, 5000.02, 999
29, 1019.69, 2, 1019.66, 999, 29, 5000.11, 0, 5000.02, 999, 29, 40000.2, 0, 5003.42, 999, 29, 2.08668, 2, 2.07065, 999, 29, 5000.05, 0, 5000.01, 999, 29, 5000.12, 0, 5000.17, 999, 29, 5000.06, 0, 4999.95, 999, 29, 5000.1, 0, 5000.02, 999, 29, 5000.06, 0, 4999.91, 999, 29, 5000.04, 0, 5000.03, 999, 29, 40000.8, 0, 5010.94, 999, 29, 5000.07, 0, 4999.92, 999, 29, 5000.09, 0, 5000.01, 999, 29, 40000.4, 0, 5010.85, 999, 29, 5000.07, 0, 4992.23, 999, 29, 40000.7, 0, 5011.16, 999, 29, 40000.5, 0, 5007.95, 999, 29, 5000.11, 0, 5000.03, 999, 29, 5000.07, 0, 4999.91, 999, 29, 40001.2, 0, 5012.94, 999, 29, 20399.2, 0, 5100.02, 999, 29, 5000.05, 0, 4999.93, 999, 29, 5000.09, 0, 5000.02, 999, 29, 5000.03, 0, 4999.81, 999, 29, 5000.03, 0, 4999.92, 999
30, 5.57015, 2, 5.57104, 999, 30, 1.79273, 2, 1.79467, 999, 30, 5.76412, 2, 0.764359, 999, 30, 4.68129, 2, 4.60664, 999, 30, 1.87771, 2, 1.924, 999, 30, 1.2888, 2, 1.30835, 999, 30, 0.518921, 2, 0.519497, 999, 30, 5.44417, 2, 6.0843, 999, 30, 0.617905, 2, 0.618856, 999, 30, 0.703892, 2, 0.70422, 999, 30, 5.71613, 2, 0.804681, 999, 30, 0.950855, 2, 0.951165, 999, 30, 1.06384, 2, 1.06367, 999, 30, 2.85057, 2, 0.487731, 999, 30, 2.24366, 2, 1.83835, 999, 30, 3.58145, 2, 0.728627, 999, 30, 2.78058, 2, 0.729977, 999, 30, 1.02784, 2, 1.02766, 999, 30, 1.41478, 2, 1.4152, 999, 30, 23.9764, 2, 3.06038, 999, 30, 7.39987, 2, 1.9904, 999, 30, 3.17552, 2, 3.17653, 999, 30, 1.26881, 2, 1.26869, 999, 30, 5000.06, 0, 4999.91, 999, 30, 5000.07, 0, 4999.92, 999
31, 4999.03, 0, 4998.89, 999, 31, 0.082986, 2, 0.0853651, 999, 31, 40000.4, 0, 5003.52, 999, 31, 5000.12, 0, 4961.86, 999, 31, 5000.06, 0, 5000.02, 999, 31, 5000.13, 0, 5000.04, 999, 31, 5000.11, 0, 5000.04, 999, 31, 5000.05, 0, 5000.01, 999, 31, 5000.04, 0, 4999.92, 999, 31, 5000.11, 0, 5000.03, 999, 31, 40000.5, 0, 5012.14, 999, 31, 5000.04, 0, 4999.92, 999, 31, 5000.03, 0, 4999.91, 999, 31, 40001.0, 0, 5011.67, 999, 31, 5000.05, 0, 4999.24, 999, 31, 40000.3, 0, 5016.92, 999, 31, 30578.2, 0, 5100.02, 999, 31, 5000.1, 0, 5000.02, 999, 31, 5000.1, 0, 4999.91, 999, 31, 40001.0, 0, 5012.44, 999, 31, 20400.1, 0, 5100.02, 999, 31, 5000.02, 0, 4999.92, 999, 31, 5000.26, 0, 5000.13, 999, 31, 5000.06, 0, 4999.91, 999, 31, 5000.11, 0, 5000.02, 999
32, 4998.7, 0, 4998.63, 999, 32, 5000.05, 0, 4999.93, 999, 32, 40000.5, 0, 5004.82, 999, 32, 5000.13, 0, 4963.79, 999, 32, 5000.02, 0, 4999.91, 999, 32, 5000.15, 0, 4999.97, 999, 32, 5000.09, 0, 4999.94, 999, 32, 5000.07, 0, 5000.02, 999, 32, 5000.03, 0, 5000.02, 999, 32, 5000.09, 0, 5000.13, 999, 32, 5212.99, 2, 654.011, 999, 32, 5000.07, 0, 4999.92, 999, 32, 5000.13, 0, 4999.94, 999, 32, 10128.9, 2, 1275.37, 999, 32, 5000.03, 0, 4995.43, 999, 32, 40001.3, 0, 5047.87, 999, 32, 40001.8, 0, 5045.67, 999, 32, 5000.09, 0, 4999.95, 999, 32, 5000.12, 0, 4999.94, 999, 32, 2174.06, 2, 273.08, 999, 32, 20384.9, 0, 5100.02, 999, 32, 5000.02, 0, 4999.93, 999, 32, 5000.1, 0, 4999.97, 999, 32, 5000.1, 0, 5000.02, 999, 32, 5000.14, 0, 5000.13, 999
