INSTANCE_ID, RestartSAT_B95_Time, RestartSAT_B95_opt, RestartSAT_B95_solved, RestartSAT_B95_PAR, INSTANCE_ID, glueminisat_2.2.5_Time, glueminisat_2.2.5_opt, glueminisat_2.2.5_solved, glueminisat_2.2.5_PAR, INSTANCE_ID, SAT09referencesolver:precosat_236_Time, SAT09referencesolver:precosat_236_opt, SAT09referencesolver:precosat_236_solved, SAT09referencesolver:precosat_236_PAR, INSTANCE_ID, minisathack:cir_minisat_2011-05-13\(simp\)_Time, minisathack:cir_minisat_2011-05-13\(simp\)_opt, minisathack:cir_minisat_2011-05-13\(simp\)_solved, minisathack:cir_minisat_2011-05-13\(simp\)_PAR, INSTANCE_ID, minisathackreference:minisat_2.2.0_Time, minisathackreference:minisat_2.2.0_opt, minisathackreference:minisat_2.2.0_solved, minisathackreference:minisat_2.2.0_PAR, INSTANCE_ID, minisathack:EBMiniSAT_2011-03-02_Time, minisathack:EBMiniSAT_2011-03-02_opt, minisathack:EBMiniSAT_2011-03-02_solved, minisathack:EBMiniSAT_2011-03-02_PAR, INSTANCE_ID, minisathack:contrasat_2011-03-02_Time, minisathack:contrasat_2011-03-02_opt, minisathack:contrasat_2011-03-02_solved, minisathack:contrasat_2011-03-02_PAR, INSTANCE_ID, minisathack:LR_GL_SHR_2011-03-02_Time, minisathack:LR_GL_SHR_2011-03-02_opt, minisathack:LR_GL_SHR_2011-03-02_solved, minisathack:LR_GL_SHR_2011-03-02_PAR, INSTANCE_ID, minisathack:MiniSAT_2.2.0-agile-26_Time, minisathack:MiniSAT_2.2.0-agile-26_opt, minisathack:MiniSAT_2.2.0-agile-26_solved, minisathack:MiniSAT_2.2.0-agile-26_PAR, INSTANCE_ID, SAT09referencesolver:glucose_1.0_Time, SAT09referencesolver:glucose_1.0_opt, SAT09referencesolver:glucose_1.0_solved, SAT09referencesolver:glucose_1.0_PAR, INSTANCE_ID, glucose_2_Time, glucose_2_opt, glucose_2_solved, glucose_2_PAR, INSTANCE_ID, EBGlucose_1.0_Time, EBGlucose_1.0_opt, EBGlucose_1.0_solved, EBGlucose_1.0_PAR, INSTANCE_ID, Lingeling_587f\(fixed\)_Time, Lingeling_587f\(fixed\)_opt, Lingeling_587f\(fixed\)_solved, Lingeling_587f\(fixed\)_PAR, INSTANCE_ID, minisathack:minisat_psm_2011-04-01_Time, minisathack:minisat_psm_2011-04-01_opt, minisathack:minisat_psm_2011-04-01_solved, minisathack:minisat_psm_2011-04-01_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night2-st\(fixed\)_Time, CryptoMiniSat_Strange-Night2-st\(fixed\)_opt, CryptoMiniSat_Strange-Night2-st\(fixed\)_solved, CryptoMiniSat_Strange-Night2-st\(fixed\)_PAR, INSTANCE_ID, rcl_2011-04-01_Time, rcl_2011-04-01_opt, rcl_2011-04-01_solved, rcl_2011-04-01_PAR, INSTANCE_ID, MPhaseSAT64_2011-05-14\(fixed\)_Time, MPhaseSAT64_2011-05-14\(fixed\)_opt, MPhaseSAT64_2011-05-14\(fixed\)_solved, MPhaseSAT64_2011-05-14\(fixed\)_PAR, INSTANCE_ID, QuteRSat_2011-05-12\(fixed\)_Time, QuteRSat_2011-05-12\(fixed\)_opt, QuteRSat_2011-05-12\(fixed\)_solved, QuteRSat_2011-05-12\(fixed\)_PAR,INSTANCE_ID, nvarsOrig, nclausesOrig, nvars, nclauses, reducedVars, reducedClauses, vars_clauses_ratio, POSNEG_RATIO_CLAUSE_mean, POSNEG_RATIO_CLAUSE_coeff_variation, POSNEG_RATIO_CLAUSE_min, POSNEG_RATIO_CLAUSE_max, POSNEG_RATIO_CLAUSE_entropy, VCG_CLAUSE_mean, VCG_CLAUSE_coeff_variation, VCG_CLAUSE_min, VCG_CLAUSE_max, VCG_CLAUSE_entropy, UNARY, BINARYp, TRINARYp, VCG_VAR_mean, VCG_VAR_coeff_variation, VCG_VAR_min, VCG_VAR_max, VCG_VAR_entropy, POSNEG_RATIO_VAR_mean, POSNEG_RATIO_VAR_stdev, POSNEG_RATIO_VAR_min, POSNEG_RATIO_VAR_max, POSNEG_RATIO_VAR_entropy, HORNY_VAR_mean, HORNY_VAR_coeff_variation, HORNY_VAR_min, HORNY_VAR_max, HORNY_VAR_entropy, horn_clauses_fraction, VG_mean, VG_coeff_variation, VG_min, VG_max, CG_mean, CG_coeff_variation, CG_min, CG_max, CG_entropy, cluster_coeff_mean, cluster_coeff_coeff_variation, cluster_coeff_min, cluster_coeff_max, cluster_coeff_entropy, DIAMETER_mean, DIAMETER_coeff_variation, DIAMETER_min, DIAMETER_max, DIAMETER_entropy, cl_num_mean, cl_num_coeff_variation, cl_num_min, cl_num_max, cl_num_q90, cl_num_q10, cl_num_q75, cl_num_q25, cl_num_q50, cl_size_mean, cl_size_coeff_variation, cl_size_min, cl_size_max, cl_size_q90, cl_size_q10, cl_size_q75, cl_size_q25, cl_size_q50, SP_bias_mean, SP_bias_coeff_variation, SP_bias_min, SP_bias_max, SP_bias_q90, SP_bias_q10, SP_bias_q75, SP_bias_q25, SP_bias_q50, SP_unconstraint_mean, SP_unconstraint_coeff_variation, SP_unconstraint_min, SP_unconstraint_max, SP_unconstraint_q90, SP_unconstraint_q10, SP_unconstraint_q75, SP_unconstraint_q25, SP_unconstraint_q50, saps_BestSolution_Mean, saps_BestSolution_CoeffVariance, saps_FirstLocalMinStep_Mean, saps_FirstLocalMinStep_CoeffVariance, saps_FirstLocalMinStep_Median, saps_FirstLocalMinStep_Q10, saps_FirstLocalMinStep_Q90, saps_BestAvgImprovement_Mean, saps_BestAvgImprovement_CoeffVariance, saps_FirstLocalMinRatio_Mean, saps_FirstLocalMinRatio_CoeffVariance, gsat_BestSolution_Mean, gsat_BestSolution_CoeffVariance, gsat_FirstLocalMinStep_Mean, gsat_FirstLocalMinStep_CoeffVariance, gsat_FirstLocalMinStep_Median, gsat_FirstLocalMinStep_Q10, gsat_FirstLocalMinStep_Q90, gsat_BestAvgImprovement_Mean, gsat_BestAvgImprovement_CoeffVariance, gsat_FirstLocalMinRatio_Mean, gsat_FirstLocalMinRatio_CoeffVariance, lobjois_mean_depth_over_vars, lobjois_log_num_nodes_over_vars, Pre_featuretime, Basic_featuretime, KLB_featuretime, CG_featuretime, DIAMETER_featuretime, cl_featuretime, sp_featuretime, ls_saps_featuretime, ls_gsat_featuretime, lobjois_featuretime
11,2647.1,1,2647.16,999,11,5000.08,0,4999.91,999,11,5000.05,0,4999.92,999,11,3648.76,1,3648.94,999,11,4972.16,1,4972,999,11,5000.06,0,4999.93,999,11,5000.12,0,4999.93,999,11,5000.12,0,4999.94,999,11,4986.02,1,4985.9,999,11,5000.02,0,4999.92,999,11,5000.04,0,4999.91,999,11,4673.92,1,4673.8,999,11,5000.08,0,4999.92,999,11,5000.04,0,5000.03,999,11,5000.06,0,4999.92,999,11,5000.09,0,5000.01,999,11,2766.08,1,2765.99,999,11,5000.05,0,4999.93,999,11,1296,230544,1296,230544,0,0,0.005621487,0.595721424,0.547127598,0,1,0.674249622,0.002018776,0.292805191,0.00154321,0.027777778,0.673168506,0,0.393972517,0.999687695,0.002018776,0.003190147,0.00197793,0.002021306,0.579168715,0.52802379,0.00116638,0.523809524,0.535087719,0.275591894,0.002010101,0.003203915,0.001969255,0.002012631,0.579168715,0.999687695,0.001144475,0.072896402,0.000602922,0.001175481,-1,0,-1,0,-512,-1,0,-1,0,0,3,0,3,3,0,681.6666667,0.582266536,165,1130,1130,165,1130,165,750,46.75450577,0.061217658,42.71769912,49.03066667,49.03066667,42.71769912,49.03066667,42.71769912,48.51515152,0.691965667,0.001507784,0.688067791,0.698182565,0.691863311,0.691863266,0.691863287,0.691863274,0.691863279,0,0,0,0,0,0,0,0,0,24.025,0.136752,610.9,0.164115,624,601,642,56.8597,0.0723676,0.999747,0.000213511,425.407,6.86904,613.833,0.141976,623.5,598,651,59.2591,0.133396,1.02204,0.159772,0.723050286,0.921923127,0.34,0.03,0.05,61.76,2.01,2,1.21,2.17,2.18,2.03
12,2127.53,1,2127.48,999,12,5000.03,0,4999.92,999,12,5000.12,0,5000.02,999,12,5000.09,0,5000.13,999,12,5000.06,0,4999.93,999,12,3617.25,1,3617.12,999,12,5000.09,0,4999.93,999,12,3857.42,1,3857.28,999,12,5000.09,0,4999.93,999,12,2396.6,1,2396.52,999,12,3499.24,1,3499.16,999,12,1914.58,1,1914.52,999,12,5000.03,0,4999.92,999,12,5000.09,0,5000.03,999,12,549.091,1,549.08,999,12,5000.06,0,4999.91,999,12,5000.1,0,4999.92,999,12,4458.59,1,4458.47,999,12,1156,194072,1156,194072,0,0,0.005956552,0.595480028,0.547310054,0,1,0.674511729,0.002264017,0.291951987,0.001730104,0.029411765,0.673319089,0,0.393658024,0.999649615,0.002264017,0.00344654,0.002215673,0.0022672,0.602669205,0.527414189,0.001283652,0.52293578,0.534883721,0.290279621,0.002253712,0.0034623,0.002205367,0.002256894,0.602669205,0.999649615,0.001277368,0.074689588,0.000675007,0.001313945,-1,0,-1,0,-512,-1,0,-1,0,0,3,0,3,3,0,1231.25,0.486513521,248,1852,1852,248,1852,1319,1506,45.23464963,0.121801937,35.96588325,50.05179283,50.05179283,35.96588325,50.05179283,46.36447084,48.55645161,0.691783991,0.001685332,0.687544415,0.69842626,0.691671816,0.691671678,0.691671732,0.691671694,0.691671706,0,0,0,0,0,0,0,0,0,410.075,6.87213,549.358,0.143939,561,533,576,54.3296,0.140449,1.02593,0.186137,48.2308,3.79234,547.477,0.13039,558,529,580,54.62,0.115617,1.00045,0.00554726,0.786663476,0.932046204,0.3,0.02,0.03,61.11,2.01,2,1.01,2.14,2.15,2.01
13,876.401,1,876.376,999,13,159.084,1,159.081,999,13,1106.96,1,1106.94,999,13,595.046,1,595.026,999,13,239.776,1,239.779,999,13,77.4412,1,77.4399,999,13,32.1701,1,32.1769,999,13,346.896,1,346.884,999,13,240.135,1,240.13,999,13,420.186,1,420.178,999,13,987.965,1,987.946,999,13,54.8087,1,54.8102,999,13,405.098,1,405.086,999,13,268.183,1,268.187,999,13,131.202,1,131.202,999,13,5000.09,0,5000.01,999,13,269.065,1,269.061,999,13,504.291,1,504.282,999,13,841,120147,841,120147,0,0,0.006999759,0.594738112,0.54788961,0,1,0.675438359,0.003115149,0.289320265,0.002378121,0.034482759,0.673873154,0,0.392710596,0.999517258,0.003115149,0.00429971,0.003062915,0.003121177,0.66885298,0.525524728,0.001599313,0.520215633,0.52972973,0,0.003098503,0.004322809,0.003046268,0.00310453,0.66885298,0.999517258,0.001745563,0.074057844,0.001364995,0.001789475,-1,0,-1,0,-512,-1,0,-1,0,0,3,0,3,3,0,1230.333333,0.233655738,962,1629,1629,962,1629,962,1100,46.49633584,0.043400132,44.92363636,49.34499693,49.34499693,44.92363636,49.34499693,44.92363636,45.22037422,0.691780036,0.002226459,0.686288248,0.695704113,0.692947836,0.691639453,0.691640234,0.691639537,0.691639673,0,0,0,0,0,0,0,0,0,126.02,8.47869,400.73,0.10601,404.5,389,421,45.6688,0.123957,1.00889,0.0924548,199.12,9.93331,399.336,0.0968896,401,382,419,47.7262,0.121652,0.991686,0.0901642,0.790982056,0.931677945,0.18,0.01,0.02,61.23,2.01,1.99,0.61,2.11,2.12,2
14,5000.07,0,4999.92,999,14,5000.08,0,4999.92,999,14,5000.04,0,4999.93,999,14,5000.06,0,4999.93,999,14,5000.06,0,4999.93,999,14,5000.06,0,4999.93,999,14,5000.09,0,4999.93,999,14,5000.11,0,5000.03,999,14,5000.05,0,4999.93,999,14,1761.96,1,1761.93,999,14,4152.96,1,4152.89,999,14,2965.45,1,2965.35,999,14,5000.05,0,4999.82,999,14,5000.06,0,5000.12,999,14,5000.07,0,4999.93,999,14,5000.02,0,4999.91,999,14,3632.3,1,3632.13,999,14,5000.07,0,5000.03,999,14,1225,211785,1225,211785,0,0,0.005784168,0.595604032,0.54721596,0,1,0.674374665,0.002136129,0.292390462,0.001632653,0.028571429,0.673239917,0,0.393819203,0.999669476,0.002136129,0.003304655,0.002091744,0.002138962,0.590490198,0.527727645,0.001229305,0.523385301,0.534988713,0.28471026,0.002126685,0.003319329,0.0020823,0.002129518,0.590490198,0.999669476,0.001208187,0.073777356,0.000637439,0.001241825,-1,0,-1,0,-512,-1,0,-1,0,0,3,0,3,3,0,1241.333333,0.699999267,236,2356,2356,236,2356,236,1132,53.78624263,0.067574348,50.62648557,58.87711864,58.87711864,50.62648557,58.87711864,50.62648557,51.85512368,0.691867636,0.001601076,0.687807158,0.698289094,0.691760468,0.691760385,0.691760418,0.691760395,0.691760403,0,0,0,0,0,0,0,0,0,23.8367,0.127404,590.204,0.0293486,590,572,611,55.4448,0.0727431,0.999683,0.000123844,31.7119,1.12381,584.085,0.136271,594,570,617,57.8583,0.0770288,0.999926,0.00105266,0.768701299,0.928743273,0.32,0.03,0.04,62.23,2.02,1.99,1.1,2.15,2.16,2.04
15,5000.05,0,4999.83,999,15,2239.12,1,2239.08,999,15,5000.05,0,4999.92,999,15,2535.88,1,2535.8,999,15,5000.08,0,5000.03,999,15,1789.19,1,1789.17,999,15,1845.3,1,1845.26,999,15,830.804,1,830.877,999,15,5000.06,0,4999.93,999,15,1305.34,1,1305.31,999,15,1355.19,1,1355.16,999,15,402.007,1,402.011,999,15,5000.13,0,5000.03,999,15,5000.04,0,4999.92,999,15,451.688,1,451.684,999,15,221.222,1,221.223,999,15,1539.72,1,1539.65,999,15,330.846,1,330.84,999,15,1024,161664,1024,161664,0,0,0.006334125,0.595209818,0.547517806,0,1,0.674828079,0.002556808,0.29099516,0.001953125,0.03125,0.673504923,0,0.39330958,0.999604117,0.002556808,0.003777878,0.00249901,0.002560867,0.629757605,0.526728867,0.001398788,0.52195122,0.534653465,0.299909044,0.002544436,0.003796246,0.002486639,0.002548496,0.629757605,0.999604117,0.001434809,0.076615017,0.000760837,0.001478375,-1,0,-1,0,-512,-1,0,-1,0,0,3,0,3,3,0,1042.833333,0.658762719,425,2506,2506,425,1115,616,823,43.86170065,0.113450657,37.49740933,50.79282511,50.79282511,37.49740933,49.14823815,39.82467533,45.61176471,0.691678706,0.001871903,0.687020849,0.698820354,0.691556127,0.691555591,0.691555741,0.691555626,0.691555653,0,0,0,0,0,0,0,0,0,401.571,7.91247,486.786,0.125842,492.5,470,512,49.4424,0.151308,0.985359,0.121255,24.5422,0.120621,487.108,0.116903,494,467,511,51.9241,0.114317,0.999759,0.00023268,0.807942708,0.923100745,0.23,0.02,0.02,61.76,2.01,2,0.84,2.11,2.13,2.01
16,1.9557,1,1.95522,999,16,40.4239,1,40.4253,999,16,54.5857,1,54.5861,999,16,47.2008,1,47.2001,999,16,4.49032,1,4.49098,999,16,1.55076,1,1.55171,999,16,14.3558,1,14.3553,999,16,49.6444,1,49.6649,999,16,4.55931,1,4.55894,999,16,21.9737,1,21.9939,999,16,4.33534,1,4.33538,999,16,12.4991,1,12.5021,999,16,54.2188,1,54.217,999,16,6.31404,1,6.31598,999,16,37.7863,1,37.8826,999,16,34.8237,1,34.8522,999,16,91.0112,1,91.0102,999,16,37.9802,1,37.9838,999,16,625,76775,625,76775,0,0,0.008140671,0.593943341,0.548543413,0,1,0.676633609,0.004196158,0.286484868,0.0032,0.04,0.674620384,0,0.391729078,0.999348746,0.004196158,0.005412092,0.004076848,0.004207099,0.745231226,0.523473214,0.001999459,0.517241379,0.533546326,0.033471598,0.004170107,0.005445901,0.004050798,0.004181049,0.745231226,0.999348746,0.002295289,0.084638064,0.001237382,0.002383588,-1,0,-1,0,-512,-1,0,-1,0,0,3,0,3,3,0,2663.666667,0.388702825,1631,4079,4079,1631,4079,1631,2281,36.44177921,0.04868351,34.78737396,38.9025138,38.9025138,34.78737396,38.9025138,34.78737396,35.63544987,0.692923774,0.003005036,0.685703052,0.702772478,0.697706274,0.68916152,0.692763015,0.692762646,0.692762821,0,0,0,0,0,0,0,0,0,67.2995,10.2424,295.31,0.0836362,297,282,312,39.2044,0.122835,1.01372,0.19307,19.0092,0.138953,297.064,0.0433889,297,281,313,41.1292,0.0904864,0.999586,0.000265012,0.760272727,0.94006493,0.1,0.01,0.01,60.01,2.01,2,0.44,2.08,2.1,2
17,0.017997,1,0.0184571,999,17,0.012997,1,0.0154191,999,17,0.044993,1,0.044943,999,17,0.017996,1,0.0211069,999,17,0.013997,1,0.019203,999,17,0.014996,1,0.0160551,999,17,0.014997,1,0.018875,999,17,0.014997,1,0.0181791,999,17,0.014997,1,0.0186819,999,17,0.050991,1,0.0513219,999,17,0.033994,1,0.0343231,999,17,0.037993,1,0.039691,999,17,0.116981,1,0.11711,999,17,0.023996,1,0.0235791,999,17,0.020995,1,0.0216959,999,17,0.027994,1,0.0268681,999,17,0.104983,1,0.105742,999,17,0.061989,1,0.0626569,999,17,984,8702,634,8297,0.552050473,0.048812824,0.076413161,0.912443448,0.248665046,0,1,0.58516892,0.003704163,0.606273758,0.003154574,0.018927445,0.540502418,0,0.860431481,0.947209835,0.003704163,0.416230579,0.001084729,0.005905749,2.450406687,0.594464946,0.217030622,0.076923077,0.885714286,2.567909625,0.002749084,0.432747708,0.000723153,0.004218392,2.211583091,0.867783536,0.004135887,0.424826981,0.001205255,0.0061468,0.002836743,1.799528518,0.000241051,0.041219718,2.777832264,0.171042907,0.669191149,0.005830904,0.7,2.597684353,13.55924171,0.173963914,10,18,2.157340444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829354076,0.258801025,0.031591361,0.994054026,0.977627693,0.506732058,0.96762172,0.743845181,0.92373919,0.053984294,1.409492488,0.000977687,0.28482714,0.19437326,0.003109831,0.061053845,0.004079523,0.014511868,4.68227,0.372595,250.54,0.0524552,251,236,266,5.33531,0.119026,0.992095,0.00234687,4.51209,0.586999,250.323,0.0523758,250,236,266,3.63718,0.280675,0.992112,0.00268966,0.379173,0.851002699,0.02,0,0,0.54,0.15,0.04,0.07,2.17,2.33,2
18,0.007997,1,0.0153331,999,18,0.007998,1,0.00885204,999,18,0.007998,1,0.0111359,999,18,0.007997,1,0.016233,999,18,0.007998,1,0.019249,999,18,0.006998,1,0.016337,999,18,0.007998,1,0.018884,999,18,0.006998,1,0.0180049,999,18,0.008997,1,0.0186739,999,18,0.018996,1,0.019356,999,18,0.018996,1,0.019778,999,18,0.020996,1,0.0214611,999,18,0.026995,1,0.0277599,999,18,0.018996,1,0.020984,999,18,0.006998,1,0.018965,999,18,0.021996,1,0.022355,999,18,0.013997,1,0.017035,999,18,0.040993,1,0.042202,999,18,439,5423,147,1690,1.986394558,2.20887574,0.086982249,0.890144858,0.279304517,0,1,0.925579496,0.018983215,0.808378877,0.013605442,0.12244898,0.83569625,0,0.815976331,0.873372781,0.018983215,0.524116669,0.00295858,0.043786982,3.656642416,0.54330434,0.198287853,0,0.918367347,3.805143765,0.011427766,0.410462021,0.001775148,0.028402367,3.077023058,0.831952663,0.02411947,0.491357418,0.00295858,0.050295858,0.022581142,1.338537096,0.001183432,0.244970414,3.956823452,0.168161788,0.690309793,0.010104185,0.666666667,3.335128022,4.123287671,0.079734219,4,5,0.373424667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797593734,0.233048501,0.081458485,0.991778404,0.962912903,0.548920455,0.930365851,0.726956046,0.858114519,0.039858899,1.686720234,4.85E-05,0.397060019,0.134500677,0.001812827,0.029330911,0.006395259,0.012646558,2.7871,0.494822,57.0721,0.0984617,57,50,64,5.24877,0.152552,0.991147,0.00566923,2.54709,0.494366,56.967,0.0983775,57,50,64,4.25193,0.29735,0.990368,0.00562345,0.422647585,0.950555473,0.01,0,0,0.22,0.01,0.01,0.03,1.96,2.35,2
19,0.003998,1,0.015395,999,19,0.003998,1,0.00609397,999,19,0.002999,1,0.011223,999,19,0.002998,1,0.0162701,999,19,0.002998,1,0.0233931,999,19,0.004998,1,0.016503,999,19,0.002998,1,0.018929,999,19,0.004998,1,0.018181,999,19,0.004998,1,0.019561,999,19,0.007998,1,0.0118171,999,19,0.008998,1,0.00964701,999,19,0.009997,1,0.012144,999,19,0.011998,1,0.0129449,999,19,0.007998,1,0.0211289,999,19,0.004998,1,0.0188491,999,19,0.011997,1,0.011782,999,19,0.006998,1,0.017423,999,19,0.031994,1,0.033549,999,19,170,1559,95,769,0.789473684,1.027308192,0.123537061,0.768784445,0.480612428,0,1,1.086346166,0.026048867,0.414156375,0.021052632,0.084210526,0.842445566,0,0.769830949,0.854356307,0.026048867,0.439130323,0.006501951,0.065019506,3.155130711,0.473533208,0.263300028,0,0.911111111,3.439288339,0.016617617,0.371090743,0.00520156,0.033810143,2.688894399,0.78023407,0.025432893,0.40175943,0.006501951,0.058517555,0.025564757,0.964166395,0.00260078,0.131339402,3.641026476,0.245568318,0.59869899,0.031746032,0.866666667,3.405094767,5.542553191,0.110610591,4,7,0.914073317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769813479,0.265331718,0.054245277,0.994364584,0.953087474,0.413075612,0.884447498,0.747181613,0.834264678,0.056577936,1.094826083,2.72E-05,0.282316921,0.119315922,0.000505876,0.085371723,0.009934579,0.039766016,1.3982,1.36467,37.6498,0.122708,38,32,44,3.53339,0.180855,0.978538,0.0183502,1.8594,0.902222,37.6774,0.122992,38,32,44,3.32072,0.251999,0.981648,0.0165833,0.572325614,0.978734891,0,0,0,0.02,0,0,0.01,1.06,1.24,1.5
20,0.002998,1,0.015271,999,20,0.002999,1,0.00636105,999,20,0.001999,1,0.011359,999,20,0.002998,1,0.0162681,999,20,0.002998,1,0.0193649,999,20,0.000999,1,0.016767,999,20,0.001999,1,0.01975,999,20,0.001999,1,0.0182689,999,20,0.002998,1,0.0195329,999,20,0.005998,1,0.0117739,999,20,0.004998,1,0.00714197,999,20,0.006998,1,0.00856108,999,20,0.008997,1,0.014159,999,20,0.008998,1,0.021072,999,20,0.003998,1,0.0188071,999,20,0.008998,1,0.00905498,999,20,0.005999,1,0.017659,999,20,0.030995,1,0.0332589,999,20,207,588,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512
21,276.718,1,276.71,999,21,3918.1,1,3917.96,999,21,1646.79,1,1647.37,999,21,278.095,1,278.087,999,21,207.099,1,207.095,999,21,170.933,1,170.926,999,21,784.318,1,784.35,999,21,5000.16,0,5000.08,999,21,213.098,1,213.165,999,21,3161.31,1,3161.28,999,21,624.111,1,624.096,999,21,4090.62,1,4090.57,999,21,584.549,1,585.007,999,21,988.955,1,988.948,999,21,316.337,1,316.443,999,21,958.708,1,958.687,999,21,139.314,1,139.31,999,21,551.032,1,551.009,999,21,1461771,5687554,447289,2172392,2.268068296,1.618106677,0.205897002,0.397002866,1.081922236,0,1,1.279904822,7.69E-06,1.298504766,4.47E-06,0.000172148,1.235899923,0,0.536124235,0.783747593,7.69E-06,18.30637024,3.22E-06,0.01403568,1.334831187,0.322106119,0.157438768,0,0.999409468,1.797223025,5.93E-06,23.69388759,1.38E-06,0.014027855,1.733814575,0.894630895,1.64E-05,5.270242059,2.30E-06,0.009699447,-1,0,-1,0,-512,-1,0,-1,0,0,9.142857143,0.038273277,9,10,0.410116318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870934669,0.195869118,0,0.999790001,0.978619932,0.77900507,0.975101286,0.825094213,0.911651412,0.11376453,0.884306458,0,0.5,0.296738505,0.011864498,0.147317153,0.014254979,0.108441905,315831,0,0,0,0,0,0,64.9133,0,6.20924,0,101814,0,0,0,0,0,0,2.98883,0,1.37746,0,0.403473295,0.74847451,188.74,0.38,538.35,161.51,2.26,2.01,10.95,4.45,4.07,2.36
22,1709.79,2,1709.73,999,22,136.848,2,136.845,999,22,1893.12,2,1893.07,999,22,1459.1,2,1459.04,999,22,1572.89,2,1572.84,999,22,5000.08,0,4999.93,999,22,823.094,2,823.072,999,22,1553.8,2,1553.78,999,22,920.17,2,920.146,999,22,527.927,2,527.918,999,22,347.462,2,347.466,999,22,1474.44,2,1474.4,999,22,517.759,2,517.767,999,22,842.47,2,842.467,999,22,715.298,2,715.301,999,22,1313.19,2,1313.16,999,22,847.78,2,847.779,999,22,539.995,2,539.989,999,22,3114,10827,1304,7470,1.38803681,0.44939759,0.174564926,0.385361727,0.585937712,0,1,1.300205435,0.00259648,0.708996371,0.001533742,0.091257669,1.117620239,0,0.130522088,0.565327979,0.00259648,0.787223404,0.000937082,0.02356091,2.851926377,0.069591949,0.098553647,0,0.4,1.98728495,0.001338483,0.791388888,0.000401606,0.011780455,2.448892629,0.536947791,0.002697087,1.678259445,0.000669344,0.017135207,0.006205455,0.700458135,0.000669344,0.067603748,4.470551665,0.22348971,0.404492445,0.005992261,0.535714286,3.53732662,6.855717575,0.076975646,6,8,0.781477268,2085,0.221327336,1568,2945,2945,1568,2606,1712,2059,36.43952773,0.329137569,17.54209184,54.57163672,54.57163672,17.54209184,54.33060748,32.37484197,35.1161435,0.192850768,1.095339906,1.38E-07,0.88596297,0.578844212,0.007670913,0.271549644,0.036735106,0.113683071,0.057801438,0.997969088,0,0.265863102,0.132198286,0.001333246,0.096297646,0.019694579,0.04024253,82.1376,0.170301,270.075,0.0576419,270,256,286,0.989371,0.224049,0.861337,0.0331698,92.8895,0.0835687,270.526,0.0425432,271,256,286,0.631684,0.270898,0.872091,0.0181735,0.137281614,0.595282398,0.04,0,0.01,0.77,0.42,2,0.1,2.16,2.35,2
23,5000.07,0,4999.93,999,23,4946.03,2,4945.9,999,23,5000.06,0,4999.92,999,23,5000.04,0,4999.92,999,23,5000.09,0,5000.02,999,23,5000.07,0,4999.92,999,23,5000.05,0,4999.92,999,23,5000.07,0,5000.01,999,23,5000.04,0,4999.92,999,23,5000.06,0,5000.02,999,23,5000.03,0,4999.91,999,23,5000.06,0,4999.91,999,23,5000.05,0,4999.93,999,23,5000.06,0,4999.92,999,23,5000.05,0,5000.03,999,23,5000.1,0,5000.01,999,23,2476.89,2,2476.82,999,23,4143.79,2,4143.69,999,23,7502,28770,2673,15594,1.806584362,0.844940362,0.171412082,0.377154174,0.68619149,0,1,1.647668278,0.001317427,0.642537701,0.000748223,0.04788627,1.453660027,0,0.196165192,0.565730409,0.001317427,0.884603825,0.000448891,0.014877517,3.259223678,0.119725023,0.155291426,0,0.833333333,2.746317398,0.000583383,0.833894303,6.41E-05,0.007567013,2.646058631,0.508977812,0.001169308,1.538285828,0.000256509,0.010837502,0.00332019,0.822246727,0.000384763,0.041297935,4.712279113,0.211694615,0.42750109,0.011269429,0.61038961,3.570699427,7.623631559,0.083200697,6,9,0.957717678,1587.5,0.264736166,1065,2368,2368,1065,2098,1343,1526,34.9818043,0.398301697,20.13368283,65.92612011,65.92612011,20.13368283,40.31273269,25.42126789,37.98704663,0.270991112,0.930385055,1.00E-09,0.940140163,0.636351544,0.009858089,0.480457181,0.049611691,0.174059994,0.053547359,0.995695536,0,0.24242656,0.132098001,0.002806376,0.073860936,0.01632423,0.036667894,149.509,0.206143,596.809,0.0816134,598,580,623,0.883808,0.2594,0.864337,0.0445565,184.519,0.0638009,599.278,0.0289912,598,577,621,0.475469,0.253687,0.878964,0.0114991,0.120879565,0.561307254,0.13,0,0.03,2.51,2.01,2,0.25,2.12,2.35,2
